pincode,city,rainfall,temperature,aqi,traffic,platform_down,historical_orders,current_orders,income,incentive,total_income,disruption_label
500001,Hyderabad,7.1140411198639395,35.53747523735757,71.55097223428362,0.6523157848081858,False,127,127,3810,500,4310,0
625001,Madurai,105.79398875607693,38.01667465888169,340.1449173465155,0.7043492933075333,False,118,35,1050,500,1550,1
641035,Coimbatore,64.4010155044563,40.18322917384846,110.68578538088632,0.7284042252150529,False,100,60,1800,500,2300,1
641035,Coimbatore,0.9129937483734529,33.831863746942844,238.69536253800769,0.9249313062168121,False,102,81,2430,500,2930,0
560001,Bangalore,35.909272991508416,41.481045305407534,334.2293483542301,0.9920700265576328,False,150,60,1800,500,2300,1
641035,Coimbatore,108.47428625800522,40.932118186289614,366.24331333465835,0.6973816416437273,False,99,29,870,500,1370,1
560034,Bangalore,96.07173556015654,33.94794375862298,275.9191913852655,0.9861677422895196,False,136,67,2010,500,2510,1
600001,Chennai,129.9374728070712,26.34246886407216,365.33266217142665,0.9257564376794956,False,121,36,1080,500,1580,1
600100,Chennai,72.87470657892975,27.259982957940394,152.1458120906443,0.9655707217750598,False,122,97,2910,500,3410,0
600100,Chennai,105.8430171500232,40.6944496569304,354.5241251363127,0.653900256368938,False,103,61,1830,500,2330,1
560001,Bangalore,105.02307711540465,36.94372180245959,137.08188574484817,0.30678618068161195,False,128,89,2670,500,3170,1
636001,Salem,10.463362213656053,31.432056165863145,281.53443057389313,0.6807404606956369,False,109,87,2610,500,3110,0
600001,Chennai,95.7539734203176,38.26716963880193,79.12932005782454,0.41811649472723955,False,143,143,4290,500,4790,0
636001,Salem,28.5133167802604,38.53036658191735,135.10857586629257,0.4985186560571152,False,130,130,3900,500,4400,0
600001,Chennai,113.9669409376964,33.6556404025537,66.58150139304229,0.3208802776626858,False,134,134,4020,500,4520,0
600020,Chennai,87.14743992084075,35.66450706338078,63.33454250632741,0.6321998662324335,False,139,139,4170,500,4670,0
625001,Madurai,3.3781878184503733,37.41882197309234,324.70410117506395,0.762226897674237,False,142,85,2550,500,3050,1
560034,Bangalore,78.5758143825924,42.24940965245673,214.90385994908877,0.7768252576622927,False,87,69,2070,500,2570,0
641001,Coimbatore,13.166208809194806,37.97639824816571,303.66747222111655,0.8098716908974868,False,132,79,2370,500,2870,1
600001,Chennai,90.69341433197928,40.40506919953099,292.7494363706348,0.8054341792246797,False,95,76,2280,500,2780,0
641035,Coimbatore,49.5052199624254,28.339149902448334,337.6633576514399,0.4497533793107013,False,117,93,2790,500,3290,0
500001,Hyderabad,147.77128662810176,35.67920458780087,367.79075022668803,0.6167946548192782,False,134,66,1980,500,2480,1
560001,Bangalore,18.333374748565912,44.858564216263254,83.00915311514353,0.6345974204540323,False,123,98,2940,500,3440,0
560034,Bangalore,83.21877108451402,35.564148108555464,212.25036579181386,0.5339625620626745,False,139,139,4170,500,4670,0
625020,Madurai,79.63693335664878,28.935291222325635,266.0826216728155,0.49769362008161944,False,132,92,2760,500,3260,1
625020,Madurai,105.28562955094492,30.41719101916783,122.76299786178068,0.3269313248686952,False,114,79,2370,500,2870,1
625001,Madurai,131.18099461322066,36.86675594564724,311.87526015515226,0.7248509057764874,False,127,38,1140,500,1640,1
636001,Salem,1.9969301028962883,42.09043767808262,248.55889871140195,0.7833642130584371,False,104,62,1860,500,2360,1
600001,Chennai,116.6288230666494,39.87006352446182,112.96618403807551,0.8767449727505114,False,87,69,2070,500,2570,0
560034,Bangalore,61.07335490840262,42.8687144651085,110.72549676376285,0.9914663748769454,False,92,55,1650,500,2150,1
500081,Hyderabad,69.23444176725424,40.08210217786831,71.27963806499818,0.4478423454065885,False,131,104,3120,500,3620,0
600100,Chennai,2.2393146791161445,38.08926001613102,277.1713523277625,0.46286267164870665,False,136,136,4080,500,4580,0
641035,Coimbatore,7.442742515073386,26.745792488948545,398.5197124720712,0.803218953746498,False,100,60,1800,500,2300,1
636001,Salem,3.1122002203609114,43.47011659898241,286.7977831336967,0.9241293541054099,False,124,74,2220,500,2720,1
625020,Madurai,34.59854767146004,37.75300382435763,189.23657077724042,0.6946208026857843,False,132,105,3150,500,3650,0
500081,Hyderabad,37.097214741191934,44.3869921045038,327.54854686628863,0.342603829349913,False,120,72,2160,500,2660,1
600100,Chennai,9.828619961645924,31.090220951180235,104.44266189553622,0.7742146127318771,True,110,66,1980,500,2480,1
600020,Chennai,106.63424624272245,37.87794063988138,182.65677979772613,0.8689587006407999,False,150,120,3600,500,4100,0
500001,Hyderabad,61.676413235739005,25.010527384195314,215.21843064640385,0.4862357020658412,False,106,106,3180,500,3680,0
600001,Chennai,146.2487488608044,38.42635285715154,264.5263266050672,0.7030291972591494,False,82,57,1710,500,2210,1
560001,Bangalore,53.7704530628007,43.653621829864704,177.4439821484902,0.3537706907548954,False,121,96,2880,500,3380,0
500081,Hyderabad,40.4036089191325,38.095263981537244,343.71118333657506,0.751871016001469,False,92,73,2190,500,2690,0
600100,Chennai,73.74032761178604,32.76171714881724,197.58123870090708,0.340996453534008,False,82,82,2460,500,2960,0
500081,Hyderabad,51.8244944539348,25.876880293366444,254.07304900372412,0.895080991962182,False,109,87,2610,500,3110,0
500001,Hyderabad,104.98755956620782,44.875932072911354,78.18714873296308,0.4202670841991617,False,123,61,1830,500,2330,1
641001,Coimbatore,40.570677977359296,31.7445747572456,143.6861139547589,0.7076371024081598,False,121,96,2880,500,3380,0
600001,Chennai,138.93237777745233,43.96716180217117,122.55164998201617,0.6324070117697824,False,87,43,1290,500,1790,1
600001,Chennai,126.86395808232793,26.385731204569375,58.21549701333994,0.37550113918286526,False,143,100,3000,500,3500,1
560034,Bangalore,15.330432048439901,44.62173747469123,159.6655328596925,0.7021027071263306,False,138,110,3300,500,3800,0
600020,Chennai,22.29993426387503,39.1913702972637,126.05281233305737,0.5834150704665255,False,103,103,3090,500,3590,0
600020,Chennai,2.4966973066743336,35.110010273887674,229.08922623781453,0.32146060564751505,False,126,126,3780,500,4280,0
500001,Hyderabad,100.69434103998253,36.83204181809306,282.36073617196814,0.3417338498200542,False,90,62,1860,500,2360,1
500081,Hyderabad,14.816258115190278,43.668108219541566,71.64402789677439,0.4845593003682794,False,127,101,3030,500,3530,0
625020,Madurai,81.03516942967373,33.712733949775384,241.6029573280091,0.4859300876355133,False,128,89,2670,500,3170,1
641035,Coimbatore,56.08373759554436,40.08859676891035,53.4696704554891,0.8144956853143404,False,120,72,2160,500,2660,1
500081,Hyderabad,45.78427619542731,32.60437742693105,191.49650297192053,0.6103085574193687,False,109,109,3270,500,3770,0
641035,Coimbatore,129.82298268973182,36.17620455242847,60.14619848543447,0.39527514877890324,False,81,56,1680,500,2180,1
625020,Madurai,141.2551595110816,29.19667035570299,221.7890653292393,0.7187530625042136,False,132,65,1950,500,2450,1
600100,Chennai,111.61232137365052,34.96716922730509,184.09320807968888,0.336593870336415,False,97,97,2910,500,3410,0
560001,Bangalore,15.930121890390659,37.32891321002013,104.34738126883295,0.7647602292097722,False,148,148,4440,500,4940,0
641035,Coimbatore,129.69472785766038,30.75148019737238,318.91303998947154,0.5633880122397781,False,121,60,1800,500,2300,1
625001,Madurai,129.36445246733274,40.46481781736958,383.80503382307325,0.5340291418553409,False,107,32,960,500,1460,1
625001,Madurai,110.16174934377794,31.658353202294755,194.5752252165048,0.9111471138936031,False,96,47,1410,500,1910,1
625001,Madurai,124.7986759343169,26.226774001567378,101.67252488035521,0.8031661455330072,False,136,67,2010,500,2510,1
560034,Bangalore,128.59469463566654,29.40825314550539,203.9821682471089,0.6938097678399926,False,131,91,2730,500,3230,1
500001,Hyderabad,93.05979329669296,30.624677721181286,272.6173973632284,0.3624972269534399,False,147,102,3060,500,3560,1
625020,Madurai,79.19979740348086,39.310841497051726,295.0318674839953,0.5523915367127554,False,115,80,2400,500,2900,1
500081,Hyderabad,75.15034401693882,44.44914474244722,108.38702800140643,0.878968620280141,False,132,79,2370,500,2870,1
500081,Hyderabad,45.13388515445243,28.253687441555044,208.58527558908142,0.47025047819460203,False,146,146,4380,500,4880,0
600020,Chennai,10.801280457884083,43.53553251430522,126.32494849511492,0.9228376002722583,False,107,64,1920,500,2420,1
560001,Bangalore,139.44742455714746,37.27886025036452,131.4460606735961,0.37927487513714153,False,149,104,3120,500,3620,1
625001,Madurai,69.93536510553471,38.700267266643245,284.5051631685026,0.8728507523326596,False,144,115,3450,500,3950,0
560001,Bangalore,46.60527416571982,26.389306696750324,155.48019053446262,0.3097641308459694,False,100,100,3000,500,3500,0
600100,Chennai,67.35081707241496,32.45728334456656,363.45382231095,0.35939660422192493,False,130,104,3120,500,3620,0
560001,Bangalore,89.27081801223271,34.1331601978992,287.7933251954733,0.4160460389265293,False,128,128,3840,500,4340,0
641001,Coimbatore,114.68301045841814,38.32535837335941,314.0004366666054,0.5929666219831488,False,149,74,2220,500,2720,1
560034,Bangalore,71.5394119471417,25.905227377625447,193.9671664648728,0.849491836583244,False,148,148,4440,500,4940,0
625001,Madurai,87.6445319374085,32.28652481655361,141.8279221487462,0.8601353762879385,False,93,46,1380,500,1880,1
560034,Bangalore,40.849562653374036,31.89599026776558,284.50113772722625,0.879445199183513,False,130,130,3900,500,4400,0
600001,Chennai,14.139981374146931,32.16486069509858,224.48640367982068,0.7832852135635736,False,112,112,3360,500,3860,0
600001,Chennai,89.77222836735068,35.94577973785785,104.09446715967064,0.37238606980563344,False,150,150,4500,500,5000,0
625001,Madurai,70.55603976427916,27.903638938537853,316.21616904180405,0.7488128759099955,False,111,33,990,500,1490,1
625020,Madurai,103.79731836085783,39.07244769312665,63.199705237616605,0.8180667793772625,False,89,44,1320,500,1820,1
500001,Hyderabad,37.70704142687137,43.40997607081344,289.4704253278087,0.717802659967965,False,89,71,2130,500,2630,0
560001,Bangalore,55.7777204558276,31.97734060815538,366.44512398089853,0.8188933625117079,False,144,115,3450,500,3950,0
500001,Hyderabad,18.152928566448644,40.382076184034844,193.12518003250935,0.40533011856914386,False,136,108,3240,500,3740,0
641001,Coimbatore,27.41880827354078,32.35462006808825,333.65628987459627,0.5180897943439258,False,97,77,2310,500,2810,0
600001,Chennai,138.18782223597168,42.00616818457618,59.22002320553422,0.7727048722104113,False,84,41,1230,500,1730,1
560001,Bangalore,127.78201918261907,29.67884067279481,139.66651924008758,0.5006305647665686,False,139,97,2910,500,3410,1
636001,Salem,141.8506341686257,29.634613456595506,325.1109788876744,0.9513163657005164,False,109,32,960,500,1460,1
560034,Bangalore,128.92618241078074,37.04508375695528,188.3370314806258,0.8390670202341586,False,121,84,2520,500,3020,1
625001,Madurai,45.85893522851968,37.28106494861312,88.91113506062027,0.8852722389258754,False,94,75,2250,500,2750,0
500001,Hyderabad,43.45384266866723,32.082325028123286,316.2453266376812,0.3739870740223932,False,108,86,2580,500,3080,0
560001,Bangalore,53.233090612991276,38.6929126592213,298.37221608889024,0.7528211195481751,True,104,62,1860,500,2360,1
625020,Madurai,8.071311818527949,31.850744462372248,228.2016703959738,0.5023314845422726,False,124,124,3720,500,4220,0
500081,Hyderabad,60.58450921343552,39.698576157936586,378.6959664663881,0.8291342494629901,False,96,57,1710,500,2210,1
560001,Bangalore,6.104419392868637,43.04407036773483,100.14534106523905,0.7189820993037829,False,132,105,3150,500,3650,0
625020,Madurai,140.71831247488052,37.83890217338015,382.2745634642529,0.4037788748744989,False,123,61,1830,500,2330,1
600100,Chennai,129.52116054960103,43.3161145249546,258.97770709834845,0.8483254652008059,False,112,55,1650,500,2150,1
560034,Bangalore,145.5814389513015,35.93463447023601,131.87514322952632,0.7113996552988762,False,83,58,1740,500,2240,1
500001,Hyderabad,35.56836475944275,27.631723050822735,213.35923262356656,0.6235966538439746,False,147,147,4410,500,4910,0
600100,Chennai,106.30199120610067,44.3315860338718,166.8613527729268,0.34314690819503024,False,85,68,2040,500,2540,0
600001,Chennai,73.44693399597973,34.41873804995929,301.9081655542027,0.8145922030817032,False,114,91,2730,500,3230,0
500001,Hyderabad,58.29198064952961,33.50373432117425,398.923140514239,0.5958897873649416,False,90,72,2160,500,2660,0
641001,Coimbatore,46.53334406002783,34.30325942346917,268.4267060730373,0.538012435534453,False,130,130,3900,500,4400,0
600020,Chennai,55.04735467681811,42.24714918095588,270.0834882403366,0.32779015049831267,False,103,82,2460,500,2960,0
600100,Chennai,90.46903285827528,25.87566437426002,82.78317454054555,0.6181143302046326,False,121,121,3630,500,4130,0
560034,Bangalore,2.356453587666507,26.080683214367287,193.0394645818586,0.7608786762971231,False,93,93,2790,500,3290,0
500001,Hyderabad,31.35727029289519,30.39508391862511,191.5981718330204,0.6223623146571944,False,149,149,4470,500,4970,0
500001,Hyderabad,63.86342581278533,43.52827446443764,201.45964159467587,0.6613166799912814,False,143,114,3420,500,3920,0
636001,Salem,116.3603633128806,40.05282567768113,198.20497385636034,0.5715149309985674,False,148,73,2190,500,2690,1
500081,Hyderabad,117.77944988194477,28.506400183551417,333.72908765033935,0.9449219216773335,False,120,36,1080,500,1580,1
641001,Coimbatore,47.47630999381511,30.51456884652826,398.12397134052475,0.49066012726939795,False,98,78,2340,500,2840,0
500081,Hyderabad,29.1514314986545,25.34928209940833,107.12854485112278,0.9906112583089122,False,124,99,2970,500,3470,0
600020,Chennai,5.489507511822156,38.30914486575137,127.96659967245168,0.922564859437011,False,110,88,2640,500,3140,0
560001,Bangalore,74.31523636058483,34.34103274468299,383.3825678095654,0.4585530586071078,False,82,65,1950,500,2450,0
636001,Salem,90.39615537797039,37.56692425724566,99.43450436028446,0.4615073063282388,False,87,60,1800,500,2300,1
600001,Chennai,99.26034845220875,42.134694695930854,196.3699290795091,0.42211706817211525,False,143,114,3420,500,3920,0
636001,Salem,60.20486492199875,41.835827358083975,304.278670219466,0.9256326742890297,False,99,39,1170,500,1670,1
600001,Chennai,104.74103376201376,38.82190208704486,313.4010932485811,0.3940645596700766,False,125,100,3000,500,3500,0
641001,Coimbatore,125.43709854566775,29.7212781467418,109.1432669290358,0.7660745229529793,False,115,57,1710,500,2210,1
500001,Hyderabad,37.03156303046538,44.726682013971285,265.99915736388965,0.46913414872364334,False,101,80,2400,500,2900,0
560034,Bangalore,25.56447902608852,40.917239222216,279.1027487542908,0.7712758205154491,False,105,84,2520,500,3020,0
636001,Salem,63.224398678951125,34.58235530534411,354.6228668144315,0.7189042102580405,False,146,87,2610,500,3110,1
600020,Chennai,128.32246936058914,27.967318982500984,330.9167216159244,0.8241035709731828,False,103,51,1530,500,2030,1
625020,Madurai,10.280880333873748,39.49924691521974,94.83328073153515,0.6350077384071862,False,117,117,3510,500,4010,0
500081,Hyderabad,109.42832260849312,34.26744394093586,363.57131117785775,0.4994708318172224,False,118,58,1740,500,2240,1
600020,Chennai,40.427001094878044,36.14340252124936,313.4300703723132,0.4024765044005635,False,90,72,2160,500,2660,0
600100,Chennai,50.27269693385342,35.12300732124699,280.047835139476,0.7469159496238688,False,123,123,3690,500,4190,0
600020,Chennai,86.06126626057195,28.534597751713008,140.21558425247514,0.7448070513534719,False,96,96,2880,500,3380,0
600100,Chennai,56.626965080235955,40.19749332817088,96.31597877482142,0.5750136065881752,False,116,92,2760,500,3260,0
636001,Salem,65.20780847951391,43.174590053411734,219.08455476953426,0.7469562489785933,False,148,88,2640,500,3140,1
600020,Chennai,59.839605805525125,30.96682023507126,54.65259894439022,0.9528254505732734,False,84,67,2010,500,2510,0
636001,Salem,61.55788999610877,25.790471098673628,100.79345382674609,0.8353251797903578,False,111,88,2640,500,3140,0
625020,Madurai,91.33253139846583,37.150879800892824,286.05049446978035,0.3784676351720234,False,122,85,2550,500,3050,1
600100,Chennai,65.25299764222797,39.74080488372048,306.78331623146465,0.75242810774808,False,143,114,3420,500,3920,0
600020,Chennai,83.20819970797531,41.4681724606908,399.50236065146873,0.7135521277960998,False,88,52,1560,500,2060,1
641001,Coimbatore,40.42392326903041,44.107923273538624,288.5281103521264,0.7623470183502378,False,142,85,2550,500,3050,1
560001,Bangalore,63.48218215086855,40.69992142216469,384.0452219666674,0.5848804905852141,False,121,72,2160,500,2660,1
600001,Chennai,107.25249308748828,40.13755124400908,372.870850760829,0.5790533868764381,False,107,64,1920,500,2420,1
625020,Madurai,148.9255714315122,31.638103166342816,169.13590244761087,0.7006090927945949,False,84,41,1230,500,1730,1
560034,Bangalore,75.58846393818554,41.86488872976629,341.3782901868454,0.9992988756550958,False,121,48,1440,500,1940,1
600001,Chennai,103.4846151572576,33.46989265843126,326.2331149422797,0.8160549996010096,False,86,68,2040,500,2540,0
600100,Chennai,107.85222521912,26.917479022463965,328.8605714805558,0.6718583916560313,False,92,73,2190,500,2690,0
600100,Chennai,64.38643289868362,40.262708740307154,143.68454837131617,0.9767611231030786,False,142,85,2550,500,3050,1
600020,Chennai,76.22794084218886,40.38421800485409,310.39473186483633,0.46554216453906605,False,84,50,1500,500,2000,1
600001,Chennai,144.3745287872143,29.086572335218364,151.9533011212767,0.5581097577027607,False,95,66,1980,500,2480,1
625001,Madurai,129.83886379958386,43.4568947477395,324.1562854513393,0.48243015383739596,True,102,30,900,500,1400,1
600100,Chennai,108.41202016157851,25.083255576259937,247.54943806185398,0.8047240809521676,False,93,93,2790,500,3290,0
500001,Hyderabad,84.38716393458843,34.3538690059195,263.2048562898103,0.8315388215721793,False,109,87,2610,500,3110,0
500001,Hyderabad,141.7356282386529,25.859788493397385,132.0121019244645,0.7085760545363669,False,132,92,2760,500,3260,1
625020,Madurai,90.6468642065717,30.104009988543922,55.606940616150204,0.3098472647533938,False,146,102,3060,500,3560,1
636001,Salem,25.59254636848803,32.52983822602648,198.61959135023616,0.7919863002374676,False,88,70,2100,500,2600,0
600100,Chennai,135.38725451349808,41.93246991716754,211.98688236087173,0.9194141572816472,False,146,43,1290,500,1790,1
641035,Coimbatore,15.049937629564974,37.66073379242593,369.9392007026089,0.9497146514759991,False,83,49,1470,500,1970,1
636001,Salem,31.170605022082064,39.466206705209025,122.62195787938876,0.7786032072224796,False,127,101,3030,500,3530,0
641035,Coimbatore,82.49361222323776,38.298032040762095,288.92620979405007,0.4627509666805537,False,100,70,2100,500,2600,1
560001,Bangalore,34.271538856492974,42.95507286023759,395.16397033337984,0.4910089166627529,False,82,49,1470,500,1970,1
636001,Salem,25.14410408931429,34.472775286726716,287.5853499087739,0.8183656378042081,False,139,111,3330,500,3830,0
636001,Salem,3.722679295939768,34.324665189612475,104.06197599256112,0.42410890772370013,False,96,96,2880,500,3380,0
600100,Chennai,78.12746775794453,41.11043515052671,283.1153945024903,0.560846178236176,False,122,97,2910,500,3410,0
560001,Bangalore,132.86977439553863,31.773117146309065,117.9835784833047,0.39528829237331176,False,123,86,2580,500,3080,1
560001,Bangalore,129.4185633966171,30.77351049424507,191.04598125245016,0.6893146688967579,False,124,86,2580,500,3080,1
636001,Salem,101.35068113100888,33.58910525055286,304.0496574714252,0.9542889884677219,False,81,24,720,300,1020,1
600100,Chennai,143.29735084758036,26.178175233567185,168.17250338439192,0.5690184538636701,False,91,63,1890,500,2390,1
560001,Bangalore,80.89106135309159,26.16070727480981,135.4082160804938,0.6671678593015482,False,95,95,2850,500,3350,0
500001,Hyderabad,121.68310269729686,27.173920108674082,191.99864946532645,0.3220763716959516,False,115,80,2400,500,2900,1
600100,Chennai,58.27882699266721,39.487985089481725,325.4510002971364,0.83036976472791,False,133,106,3180,500,3680,0
636001,Salem,105.63313645010378,41.47702474514182,358.74070093244075,0.4532624105899873,False,85,25,750,500,1250,1
636001,Salem,68.75806162008573,36.471182492266756,125.1789067064886,0.7591226941150349,False,149,119,3570,500,4070,0
641001,Coimbatore,140.6433822283676,39.75063337015686,197.47266871036013,0.4327040554445579,False,110,77,2310,500,2810,1
500081,Hyderabad,105.7830548585238,31.43131317689801,274.53523336416845,0.6002602311098932,False,119,83,2490,500,2990,1
625020,Madurai,33.91593304382551,41.98719406374467,382.1077618378674,0.6681905097145784,False,119,47,1410,500,1910,1
641001,Coimbatore,133.60527524702582,38.06438126231275,158.44802769564404,0.7191655775833862,False,90,44,1320,500,1820,1
600020,Chennai,91.42337969540912,31.250755527551433,62.17427033225243,0.40028103307035046,False,84,84,2520,500,3020,0
641035,Coimbatore,102.42647690314384,37.41489661320377,381.3072451260513,0.7149351654737557,False,115,34,1020,500,1520,1
625020,Madurai,122.71574704501334,37.06120998353022,273.4958801203694,0.5034782335867839,False,105,73,2190,500,2690,1
625001,Madurai,92.67427993967439,43.85790475652931,212.13749710809267,0.39242571409660026,False,100,49,1470,500,1970,1
625020,Madurai,33.635914388685826,25.117230624325796,353.49296544174814,0.7085157025094966,False,81,48,1440,500,1940,1
500081,Hyderabad,144.5974931867608,32.51013229563736,248.61358017942203,0.5419497477750739,False,81,56,1680,500,2180,1
500081,Hyderabad,21.199912249810065,38.49598366562095,263.77391299073724,0.35602715239316124,False,85,85,2550,500,3050,0
625020,Madurai,69.05500342011595,41.2933253949591,129.91912621586098,0.7578157350837407,False,85,51,1530,500,2030,1
600020,Chennai,116.66259324738144,28.95970139013466,96.20947883806994,0.713688284955614,False,144,144,4320,500,4820,0
600100,Chennai,105.71855998494613,37.61980948219177,303.2007009427536,0.35028041398971793,False,138,110,3300,500,3800,0
560034,Bangalore,131.05593599343453,32.54098976830109,160.79585458245995,0.6324162330678529,False,134,93,2790,500,3290,1
500081,Hyderabad,75.17954966661023,31.237433107023268,62.21492096479314,0.46470152466986037,False,113,113,3390,500,3890,0
600020,Chennai,129.0278782502353,41.15847387814607,132.59111283838538,0.3941142694748056,False,95,47,1410,500,1910,1
500001,Hyderabad,144.3280598093671,42.4782532530787,126.36200690678494,0.4592131095416331,False,90,44,1320,500,1820,1
636001,Salem,145.40390140304058,43.994908753999724,108.71079631204714,0.3411052945509087,False,81,40,1200,500,1700,1
625020,Madurai,100.82009582389034,42.86457009624266,133.63124325971935,0.5032313419804648,False,83,41,1230,500,1730,1
560034,Bangalore,29.09425910207655,38.3333188965212,319.2113903236917,0.6857246535562095,False,117,93,2790,500,3290,0
560001,Bangalore,60.10541992901237,32.48759668024505,118.02130102737102,0.4623069619124356,False,135,135,4050,500,4550,0
625001,Madurai,121.33742784571587,41.76129049363236,101.2935939620412,0.5699223320612363,True,122,36,1080,500,1580,1
636001,Salem,94.92719933556927,36.40929023958386,133.1697597179389,0.9945415775071602,False,119,59,1770,500,2270,1
625001,Madurai,90.99670201374508,26.683070978406036,104.99158245995518,0.4787774927061336,False,104,72,2160,500,2660,1
500001,Hyderabad,143.1003678295912,25.001482755912935,142.1075136291706,0.5597386294160401,False,119,83,2490,500,2990,1
500081,Hyderabad,72.6423083672448,43.767664681892796,378.709104314523,0.8898665123403133,False,146,58,1740,500,2240,1
500081,Hyderabad,108.98048632828021,37.3976307979934,338.27760744177493,0.8761175063042683,False,107,32,960,500,1460,1
500001,Hyderabad,60.06743933343194,29.230669138946205,61.02499565046447,0.6111772372711045,False,107,107,3210,500,3710,0
600020,Chennai,25.242311623453638,26.15600704934014,384.7974694163973,0.3388259394284513,False,145,116,3480,500,3980,0
641035,Coimbatore,113.79726949875395,34.95943589090561,267.1910772570699,0.4656309986266651,True,135,40,1200,500,1700,1
600020,Chennai,128.46314899370617,26.004930267011716,361.08914435389613,0.4311162917783216,False,117,58,1740,500,2240,1
641035,Coimbatore,36.65811056897705,34.80821898790062,182.64224438229067,0.6465433198772075,False,103,103,3090,500,3590,0
641035,Coimbatore,126.68011403670886,37.803615038587346,71.46234215536748,0.4926671363634407,False,95,66,1980,500,2480,1
636001,Salem,66.5679792556808,33.3248121260054,299.5335843966957,0.45693731543784255,False,144,144,4320,500,4820,0
625001,Madurai,43.32864300789559,25.910071911333123,166.2886922186948,0.5622946426666466,False,133,133,3990,500,4490,0
641035,Coimbatore,101.04169469151282,38.30921974084541,121.5740592051865,0.8912593973456833,False,110,54,1620,500,2120,1
625020,Madurai,35.49770298568328,32.293141559908356,350.3257817282304,0.49788859721177375,False,114,91,2730,500,3230,0
636001,Salem,75.6792678160554,33.77046940266642,215.32140040639348,0.9524095617874948,False,146,72,2160,500,2660,1
641035,Coimbatore,6.870624762018062,30.70287056618958,184.23034966930604,0.8743684184177074,False,101,80,2400,500,2900,0
560001,Bangalore,69.45670542546881,28.946395771873195,75.12999215653423,0.6564605094189717,False,139,139,4170,500,4670,0
641035,Coimbatore,79.4780509407218,37.61845880883815,379.47784837185907,0.9780101185691406,False,146,87,2610,500,3110,1
600020,Chennai,15.435205692127314,35.79966230117252,324.3905491926093,0.8978525533701092,False,128,76,2280,500,2780,1
625001,Madurai,122.17355450759078,28.053835724532753,170.02262641821125,0.4144583972610315,False,138,96,2880,500,3380,1
625020,Madurai,9.575658695160394,32.99536134011119,138.64060785606176,0.6448975511415076,False,97,97,2910,500,3410,0
625020,Madurai,103.69550797860515,38.18134025737516,386.49368143717203,0.9303985982393483,False,87,26,780,500,1280,1
600020,Chennai,126.82802443759881,39.6427224624921,394.12142123552337,0.5211635103664872,False,145,72,2160,500,2660,1
500081,Hyderabad,136.58408976824032,26.605836007124005,244.73566483862834,0.5173751099707193,False,105,73,2190,500,2690,1
625001,Madurai,39.38897143143765,29.23329715078118,398.8429109120848,0.8383268559417538,False,108,64,1920,500,2420,1
625001,Madurai,131.7647760824462,25.903502910064848,195.855020983814,0.8664127646219102,False,110,54,1620,500,2120,1
600001,Chennai,63.24161287319065,38.13706548124833,174.14030431271033,0.5281165017208915,False,104,104,3120,500,3620,0
641001,Coimbatore,89.54990528164247,38.3353318136298,301.0374492713646,0.8913135306788253,False,90,27,810,500,1310,1
625020,Madurai,121.41624172934608,41.432957857567985,232.30720137706572,0.7783476853539554,False,97,29,870,500,1370,1
636001,Salem,61.19145722892002,33.4345426125123,69.18770735917954,0.35538698575860633,False,128,128,3840,500,4340,0
641001,Coimbatore,120.5613637987788,44.51890933019044,73.06136445037487,0.9443286596094431,False,144,43,1290,500,1790,1
600001,Chennai,127.19135988066994,40.05792948004441,175.6513689169925,0.6185867813129342,False,129,64,1920,500,2420,1
625020,Madurai,30.116889214714714,32.20743616719047,166.97543156586107,0.3747255897575258,False,117,117,3510,500,4010,0
600100,Chennai,12.356384826797973,33.37292814489484,280.77863290850826,0.9577403983104211,False,97,77,2310,500,2810,0
500001,Hyderabad,36.40972941973099,27.344186147630317,104.99538700197272,0.7434850058784204,True,91,54,1620,500,2120,1
600100,Chennai,15.631570506029519,25.579965328942478,99.57593480445732,0.30680413233733467,False,148,148,4440,500,4940,0
560034,Bangalore,33.755449738495024,25.076779732750595,94.68943924152154,0.731613106320147,False,97,97,2910,500,3410,0
625020,Madurai,93.77540721214542,42.72511702277141,204.5447483379741,0.3889305021955113,False,123,61,1830,500,2330,1
500081,Hyderabad,29.954114685239098,30.943063746851713,176.11687087728717,0.6959061363063406,False,131,131,3930,500,4430,0
600001,Chennai,21.422291663857933,43.13416049508183,251.78851777636964,0.6041545747698023,False,107,85,2550,500,3050,0
641001,Coimbatore,101.79622384693589,39.108122589716714,319.0113874049767,0.9206798942355825,False,134,40,1200,500,1700,1
560001,Bangalore,11.41212816569428,26.233599675151765,185.59850124382893,0.9760821260518018,False,141,112,3360,500,3860,0
625001,Madurai,49.76221726292406,42.384992802599626,264.09768109388006,0.9863836190605468,False,131,78,2340,500,2840,1
625020,Madurai,131.41932625413872,43.50630582296981,351.58863576910517,0.501540618897923,False,96,28,840,500,1340,1
636001,Salem,121.38826892046539,26.2462365581781,163.12606035786763,0.9827778296693674,False,149,74,2220,500,2720,1
641035,Coimbatore,17.925453736464142,32.00510838131143,352.0415988515531,0.3400435651762972,False,134,107,3210,500,3710,0
636001,Salem,106.72185931486582,29.98981302421683,236.53489624595767,0.6816061577827383,False,126,62,1860,500,2360,1
636001,Salem,52.55990903809597,27.046715803391614,196.16639786082894,0.5121574740900317,False,132,132,3960,500,4460,0
